employee_id,tasks_completed,avg_task_duration,late_tasks,avg_work_hours,performance_score,late_ratio,productivity_score,department,skill_level,recommended_training
2233,27,5.074074074074074,16,6.925925925925926,79.11111111111111,0.5925925925925926,46.75555555555556,Operations,Mid,Time Management
2234,31,4.806451612903226,13,7.32258064516129,78.45161290322581,0.41935483870967744,53.35483870967742,Finance,Mid,Time Management
2235,39,4.871794871794871,20,7.410256410256411,82.58974358974359,0.5128205128205128,54.99230769230769,Operations,Mid,Time Management
2236,27,5.333333333333333,9,7.777777777777778,80.70370370370371,0.3333333333333333,55.01111111111112,HR,Mid,Communication Skills
2237,20,5.4,9,7.2,77.55,0.45,47.765,Operations,Mid,Time Management
2238,39,4.846153846153846,18,7.358974358974359,80.46153846153847,0.46153846153846156,55.892307692307696,Finance,Mid,Time Management
2239,20,5.25,11,7.4,83.4,0.55,46.519999999999996,Operations,Mid,Time Management
2240,32,5.0,17,7.5,81.6875,0.53125,51.36875,Marketing,Mid,Time Management
2241,31,4.806451612903226,12,7.709677419354839,76.12903225806451,0.3870967741935484,53.6258064516129,Operations,Mid,Communication Skills
2242,42,4.738095238095238,20,7.476190476190476,82.04761904761905,0.47619047619047616,57.12857142857143,Marketing,Mid,Time Management
2243,39,4.717948717948718,17,7.282051282051282,80.02564102564102,0.4358974358974359,56.53076923076924,Finance,Mid,Time Management
2244,40,4.775,18,7.45,81.05,0.45,56.815,Operations,Mid,Time Management
2245,40,5.2,17,7.8,76.875,0.425,56.3125,Operations,Mid,Time Management
2246,32,4.90625,13,7.28125,81.3125,0.40625,55.00625,Marketing,Mid,Time Management
2247,22,4.7727272727272725,7,7.545454545454546,79.18181818181819,0.3181818181818182,53.009090909090915,Finance,Mid,Communication Skills
2248,41,5.219512195121951,18,7.536585365853658,81.53658536585365,0.43902439024390244,57.69024390243902,Marketing,Mid,Time Management
2249,25,5.12,12,7.52,79.2,0.48,49.36,Finance,Mid,Time Management
2250,40,4.875,22,7.5,78.975,0.55,53.192499999999995,Marketing,Mid,Time Management
2251,20,4.3,9,7.8,83.2,0.45,49.46,IT,Mid,Time Management
2252,44,4.5227272727272725,14,7.409090909090909,78.13636363636364,0.3181818181818182,61.49545454545455,HR,Mid,Communication Skills
2253,45,5.8,24,7.555555555555555,80.86666666666666,0.5333333333333333,56.26,IT,Mid,Time Management
2254,32,4.71875,15,7.28125,81.59375,0.46875,53.215625,Finance,Mid,Time Management
2255,20,4.7,8,7.55,79.25,0.4,49.775,HR,Mid,Communication Skills
2256,30,4.5,13,7.366666666666666,80.16666666666667,0.43333333333333335,53.05,IT,Mid,Time Management
2257,35,4.8,16,7.4,82.25714285714285,0.45714285714285713,54.962857142857146,Operations,Mid,Time Management
2258,40,5.1,16,7.375,77.85,0.4,57.355,HR,Mid,Communication Skills
2259,34,4.647058823529412,12,7.323529411764706,75.88235294117646,0.35294117647058826,55.7764705882353,Operations,Mid,Communication Skills
2260,27,4.814814814814815,8,7.592592592592593,79.37037037037037,0.2962962962962963,55.72222222222222,Marketing,Mid,Communication Skills
2261,49,5.142857142857143,26,7.530612244897959,77.91836734693878,0.5306122448979592,57.057142857142864,Marketing,Mid,Time Management
2262,32,4.125,14,7.78125,78.65625,0.4375,53.271875,Finance,Mid,Time Management
2263,39,4.923076923076923,16,7.435897435897436,79.58974358974359,0.41025641025641024,57.16923076923077,Finance,Mid,Time Management
2264,47,5.276595744680851,19,7.25531914893617,79.53191489361703,0.40425531914893614,60.53191489361702,Operations,Mid,Time Management
2265,33,4.424242424242424,12,7.484848484848484,78.45454545454545,0.36363636363636365,55.82727272727273,Operations,Mid,Communication Skills
2266,48,4.916666666666667,20,7.8125,80.08333333333333,0.4166666666666667,60.725,IT,Mid,Time Management
2267,45,5.0,20,7.666666666666667,80.42222222222222,0.4444444444444444,58.79333333333334,Finance,Mid,Time Management
2268,40,5.45,19,7.5,79.675,0.475,55.6525,Operations,Mid,Time Management
2269,39,4.923076923076923,17,7.846153846153846,78.02564102564102,0.4358974358974359,55.93076923076923,IT,Mid,Time Management
2270,47,5.042553191489362,22,7.574468085106383,81.48936170212765,0.46808510638297873,59.20425531914893,IT,Mid,Time Management
2271,34,5.647058823529412,21,7.5588235294117645,79.3529411764706,0.6176470588235294,48.87647058823529,Marketing,Mid,Time Management
2272,50,5.2,24,7.76,79.18,0.48,59.354,Finance,Mid,Time Management
2273,41,5.097560975609756,18,7.341463414634147,78.1951219512195,0.43902439024390244,56.68780487804878,Finance,Mid,Time Management
2274,25,4.72,10,7.24,78.8,0.4,51.64,Marketing,Mid,Communication Skills
2275,42,4.9523809523809526,22,7.619047619047619,77.85714285714286,0.5238095238095238,54.44285714285714,HR,Mid,Time Management
2276,40,4.8,17,7.45,77.05,0.425,56.364999999999995,Operations,Mid,Time Management
2277,41,5.536585365853658,25,7.317073170731708,84.07317073170732,0.6097560975609756,53.329268292682926,Operations,Mid,Time Management
2278,30,4.733333333333333,13,7.566666666666666,81.83333333333333,0.43333333333333335,53.55,Finance,Mid,Time Management
2279,32,4.6875,15,7.25,79.46875,0.46875,52.578125,Marketing,Mid,Time Management
2280,33,4.181818181818182,11,7.363636363636363,80.21212121212122,0.3333333333333333,57.263636363636365,Finance,Mid,Communication Skills
2281,26,4.730769230769231,10,7.5,79.5,0.38461538461538464,52.71153846153847,Finance,Mid,Communication Skills
2282,43,5.3023255813953485,19,7.441860465116279,78.81395348837209,0.4418604651162791,57.58837209302326,Marketing,Mid,Time Management
2283,26,5.346153846153846,11,7.538461538461538,76.0,0.4230769230769231,50.50769230769231,Marketing,Mid,Time Management
2284,46,4.8478260869565215,20,7.3478260869565215,80.17391304347827,0.43478260869565216,59.40869565217392,Marketing,Mid,Time Management
2285,24,4.583333333333333,12,7.625,81.95833333333333,0.5,49.1875,Operations,Mid,Time Management
2286,49,4.877551020408164,24,7.6938775510204085,80.91836734693878,0.4897959183673469,59.18163265306123,Finance,Mid,Time Management
2287,26,5.8076923076923075,11,7.576923076923077,79.07692307692308,0.4230769230769231,51.43076923076923,IT,Mid,Time Management
2288,35,4.714285714285714,12,7.371428571428571,80.45714285714286,0.34285714285714286,57.85142857142857,IT,Mid,Communication Skills
2289,22,3.6818181818181817,6,7.590909090909091,83.18181818181819,0.2727272727272727,55.57272727272728,IT,Mid,Communication Skills
2290,50,4.46,25,7.42,78.7,0.5,58.61,Marketing,Mid,Time Management
2291,33,4.181818181818182,12,7.363636363636363,75.57575757575758,0.36363636363636365,54.96363636363636,IT,Mid,Communication Skills
2292,44,4.659090909090909,21,7.636363636363637,80.18181818181819,0.4772727272727273,57.336363636363636,Finance,Mid,Time Management
2293,28,4.107142857142857,7,7.107142857142857,77.82142857142857,0.25,57.04642857142858,Operations,Mid,Communication Skills
2294,46,5.934782608695652,23,7.630434782608695,81.30434782608695,0.5,57.79130434782609,IT,Mid,Time Management
2295,23,5.130434782608695,11,7.695652173913044,78.0,0.4782608695652174,48.25217391304348,Finance,Mid,Time Management
2296,50,4.84,20,7.34,79.88,0.4,61.964,Operations,Mid,Communication Skills
2297,25,5.32,13,7.32,79.2,0.52,48.16,Operations,Mid,Time Management
2298,41,4.975609756097561,16,7.878048780487805,80.48780487804878,0.3902439024390244,58.83902439024391,HR,Mid,Communication Skills
2299,42,4.619047619047619,20,7.285714285714286,79.35714285714286,0.47619047619047616,56.32142857142858,Finance,Mid,Time Management
2300,41,5.146341463414634,20,7.658536585365853,79.1951219512195,0.4878048780487805,55.52439024390244,HR,Mid,Time Management
2301,32,4.59375,13,7.21875,79.15625,0.40625,54.359375,Marketing,Mid,Time Management
2302,31,5.129032258064516,11,7.548387096774194,77.61290322580645,0.3548387096774194,55.038709677419355,IT,Mid,Communication Skills
2303,45,5.111111111111111,22,7.555555555555555,81.57777777777778,0.4888888888888889,57.80666666666666,Finance,Mid,Time Management
2304,50,5.46,24,7.5,82.6,0.48,60.379999999999995,Operations,Mid,Time Management
2305,21,5.714285714285714,14,7.428571428571429,78.85714285714286,0.6666666666666666,42.057142857142864,Operations,Mid,Time Management
2306,23,4.608695652173913,10,7.6521739130434785,77.17391304347827,0.43478260869565216,49.308695652173924,Operations,Mid,Time Management
2307,47,4.617021276595745,16,7.74468085106383,81.97872340425532,0.3404255319148936,63.18085106382979,Finance,Mid,Communication Skills
2308,40,5.75,15,7.625,81.425,0.375,59.177499999999995,Operations,Mid,Communication Skills
2309,49,4.6938775510204085,23,7.408163265306122,80.91836734693878,0.46938775510204084,59.79387755102041,IT,Mid,Time Management
2310,32,5.25,14,7.25,81.0,0.4375,53.975,Operations,Mid,Time Management
2311,35,5.171428571428572,17,7.771428571428571,80.37142857142857,0.4857142857142857,53.53999999999999,IT,Mid,Time Management
2312,50,5.54,26,7.32,81.76,0.52,58.928,Marketing,Mid,Time Management
2313,25,4.68,12,7.24,78.84,0.48,49.252,Operations,Mid,Time Management
2314,47,4.723404255319149,22,7.297872340425532,80.70212765957447,0.46808510638297873,58.96808510638297,Finance,Mid,Time Management
2315,26,5.384615384615385,14,7.961538461538462,78.57692307692308,0.5384615384615384,47.81923076923077,IT,Mid,Time Management
2316,40,5.075,16,7.475,79.05,0.4,57.715,Marketing,Mid,Communication Skills
2317,39,4.512820512820513,14,7.410256410256411,80.0,0.358974358974359,58.830769230769235,IT,Mid,Communication Skills
2318,47,4.51063829787234,19,7.638297872340425,83.48936170212765,0.40425531914893614,61.719148936170214,Operations,Mid,Time Management
2319,47,5.319148936170213,25,7.297872340425532,79.0,0.5319148936170213,56.54255319148936,HR,Mid,Time Management
2320,30,4.833333333333333,14,7.466666666666667,77.46666666666667,0.4666666666666667,51.239999999999995,HR,Mid,Time Management
2321,43,4.651162790697675,16,7.488372093023256,79.67441860465117,0.37209302325581395,59.939534883720924,Marketing,Mid,Communication Skills
2322,31,4.709677419354839,13,7.129032258064516,77.64516129032258,0.41935483870967744,53.11290322580645,IT,Mid,Time Management
2323,24,5.375,13,8.083333333333334,76.375,0.5416666666666666,46.2625,Operations,Mid,Time Management
2324,47,5.0,15,7.404255319148936,82.97872340425532,0.3191489361702128,64.11914893617022,Operations,Mid,Communication Skills
2325,48,4.5,20,7.4375,78.33333333333333,0.4166666666666667,60.2,HR,Mid,Time Management
2326,27,5.888888888888889,13,7.518518518518518,82.55555555555556,0.48148148148148145,51.12222222222222,Finance,Mid,Time Management
2327,33,5.878787878787879,20,7.484848484848484,80.03030303030303,0.6060606060606061,49.02727272727273,IT,Mid,Time Management
2328,39,5.435897435897436,21,7.17948717948718,81.07692307692308,0.5384615384615384,53.769230769230774,Finance,Mid,Time Management
2329,42,4.785714285714286,18,7.690476190476191,80.88095238095238,0.42857142857142855,58.207142857142856,IT,Mid,Time Management
2330,42,4.428571428571429,18,7.380952380952381,80.23809523809524,0.42857142857142855,58.01428571428572,IT,Mid,Time Management
2331,25,3.44,7,7.2,82.28,0.28,56.284,IT,Mid,Communication Skills
2332,38,5.2368421052631575,18,7.5,75.5,0.47368421052631576,53.63947368421053,Finance,Mid,Time Management
2333,40,6.125,24,7.275,79.45,0.6,51.835,Finance,Mid,Time Management
2334,33,5.181818181818182,16,7.606060606060606,77.33333333333333,0.48484848484848486,51.85454545454546,Operations,Mid,Time Management
2335,50,5.06,22,7.54,79.76,0.44,60.727999999999994,Operations,Mid,Time Management
2336,33,5.181818181818182,15,7.636363636363637,79.63636363636364,0.45454545454545453,53.45454545454545,Finance,Mid,Time Management
2337,39,5.0256410256410255,14,7.153846153846154,78.58974358974359,0.358974358974359,58.407692307692315,Finance,Mid,Communication Skills
2338,21,4.190476190476191,4,7.095238095238095,76.95238095238095,0.19047619047619047,55.77142857142857,IT,Mid,Communication Skills
2339,25,4.4,8,7.84,84.48,0.32,55.744,Marketing,Mid,Communication Skills
2340,29,5.241379310344827,16,7.103448275862069,83.65517241379311,0.5517241379310345,50.1448275862069,HR,Mid,Time Management
2341,23,4.739130434782608,7,7.478260869565218,78.1304347826087,0.30434782608695654,53.50869565217391,HR,Mid,Communication Skills
2342,39,4.512820512820513,17,7.589743589743589,82.05128205128206,0.4358974358974359,57.13846153846154,IT,Mid,Time Management
2343,37,6.027027027027027,24,7.648648648648648,85.51351351351352,0.6486486486486487,50.994594594594595,Marketing,Mid,Time Management
2344,39,4.512820512820513,20,7.0256410256410255,79.84615384615384,0.5128205128205128,54.169230769230765,Marketing,Mid,Time Management
2345,42,6.023809523809524,23,7.428571428571429,84.57142857142857,0.5476190476190477,55.74285714285714,IT,Mid,Time Management
2346,29,5.862068965517241,15,7.482758620689655,79.62068965517241,0.5172413793103449,49.96896551724138,Marketing,Mid,Time Management
2347,21,4.857142857142857,7,7.619047619047619,79.42857142857143,0.3333333333333333,52.228571428571435,Operations,Mid,Communication Skills
2348,42,5.785714285714286,21,7.476190476190476,80.0952380952381,0.5,55.82857142857143,IT,Mid,Time Management
2349,23,5.478260869565218,11,7.173913043478261,82.34782608695652,0.4782608695652174,49.55652173913043,Operations,Mid,Time Management
2350,48,5.270833333333333,22,7.645833333333333,82.72916666666667,0.4583333333333333,60.268750000000004,Finance,Mid,Time Management
2351,38,4.842105263157895,20,7.7631578947368425,80.0,0.5263157894736842,53.410526315789475,Marketing,Mid,Time Management
2352,31,4.774193548387097,10,7.516129032258065,80.29032258064517,0.3225806451612903,56.80967741935484,Marketing,Mid,Communication Skills
2353,42,5.666666666666667,25,7.571428571428571,78.42857142857143,0.5952380952380952,52.471428571428575,Operations,Mid,Time Management
2354,47,4.340425531914893,11,7.340425531914893,82.12765957446808,0.23404255319148937,66.41702127659573,Finance,Mid,Communication Skills
2355,31,5.645161290322581,14,7.516129032258065,79.64516129032258,0.45161290322580644,52.74516129032258,Finance,Mid,Time Management
2356,20,5.6,10,7.8,76.8,0.5,46.04,Marketing,Mid,Time Management
2357,46,5.260869565217392,25,7.3478260869565215,81.8695652173913,0.5434782608695652,56.65652173913043,Marketing,Mid,Time Management
2358,33,4.393939393939394,14,7.484848484848484,81.39393939393939,0.42424242424242425,54.89090909090909,Finance,Mid,Time Management
2359,20,4.7,10,7.2,83.1,0.5,47.92999999999999,Operations,Mid,Time Management
2360,45,5.488888888888889,26,7.4,80.75555555555556,0.5777777777777777,54.89333333333333,Operations,Mid,Time Management
2361,23,5.695652173913044,13,7.695652173913044,80.52173913043478,0.5652173913043478,46.4,HR,Mid,Time Management
2362,22,5.7272727272727275,13,7.454545454545454,78.36363636363636,0.5909090909090909,44.58181818181818,Operations,Mid,Time Management
2363,24,5.5,12,7.791666666666667,77.04166666666667,0.5,47.712500000000006,Marketing,Mid,Time Management
2364,50,4.82,14,7.44,78.62,0.28,65.18599999999999,IT,Mid,Communication Skills
2365,31,4.774193548387097,11,7.419354838709677,80.29032258064517,0.3548387096774194,55.84193548387097,IT,Mid,Communication Skills
2366,39,4.743589743589744,17,7.589743589743589,79.76923076923077,0.4358974358974359,56.45384615384616,Marketing,Mid,Time Management
2367,36,4.666666666666667,12,7.527777777777778,81.55555555555556,0.3333333333333333,58.866666666666674,Finance,Mid,Communication Skills
2368,35,5.6,21,7.6571428571428575,79.71428571428571,0.6,49.91428571428571,Marketing,Mid,Time Management
2369,48,5.291666666666667,27,7.604166666666667,78.85416666666667,0.5625,55.98125,Finance,Mid,Time Management
2370,33,5.242424242424242,15,7.242424242424242,80.0909090909091,0.45454545454545453,53.59090909090909,Finance,Mid,Time Management
2371,32,4.625,12,7.40625,80.03125,0.375,55.559375,Operations,Mid,Communication Skills
2372,43,5.651162790697675,23,7.348837209302325,79.76744186046511,0.5348837209302325,55.08372093023256,Finance,Mid,Time Management
2373,47,4.638297872340425,19,7.25531914893617,79.59574468085107,0.40425531914893614,60.55106382978724,Finance,Mid,Time Management
2374,42,4.857142857142857,17,7.5476190476190474,81.0,0.40476190476190477,58.957142857142856,Marketing,Mid,Time Management
2375,41,5.853658536585366,25,7.951219512195122,78.95121951219512,0.6097560975609756,51.79268292682927,Finance,Mid,Time Management
2376,45,5.088888888888889,15,7.533333333333333,79.44444444444444,0.3333333333333333,61.83333333333333,IT,Mid,Communication Skills
2377,44,5.2272727272727275,21,7.545454545454546,81.20454545454545,0.4772727272727273,57.643181818181816,Finance,Mid,Time Management
2378,31,4.806451612903226,13,7.645161290322581,78.70967741935483,0.41935483870967744,53.43225806451613,HR,Mid,Time Management
2379,44,4.840909090909091,18,7.681818181818182,79.79545454545455,0.4090909090909091,59.26590909090909,IT,Mid,Time Management
2380,38,5.342105263157895,21,7.7368421052631575,77.15789473684211,0.5526315789473685,51.76842105263158,Finance,Mid,Time Management
2381,48,5.166666666666667,26,7.520833333333333,79.54166666666667,0.5416666666666666,56.8125,Finance,Mid,Time Management
2382,30,5.166666666666667,13,7.333333333333333,77.8,0.43333333333333335,52.34,Marketing,Mid,Time Management
2383,24,4.041666666666667,6,7.25,80.83333333333333,0.25,56.349999999999994,Finance,Mid,Communication Skills
2384,22,5.136363636363637,7,7.818181818181818,79.04545454545455,0.3181818181818182,52.96818181818182,IT,Mid,Communication Skills
2385,44,5.068181818181818,21,7.590909090909091,80.52272727272727,0.4772727272727273,57.43863636363636,Operations,Mid,Time Management
2386,44,4.954545454545454,17,7.545454545454546,78.29545454545455,0.38636363636363635,59.497727272727275,Finance,Mid,Communication Skills
2387,35,4.914285714285715,13,7.628571428571429,82.57142857142857,0.37142857142857144,57.62857142857143,Marketing,Mid,Communication Skills
2388,21,5.142857142857143,9,7.9523809523809526,83.47619047619048,0.42857142857142855,50.58571428571429,Marketing,Mid,Time Management
2389,35,5.714285714285714,15,7.6571428571428575,76.05714285714286,0.42857142857142855,53.96,Finance,Mid,Time Management
2390,23,4.391304347826087,12,7.391304347826087,82.26086956521739,0.5217391304347826,48.22608695652174,Marketing,Mid,Time Management
2391,35,5.4,15,7.628571428571429,80.2,0.42857142857142855,55.20285714285714,Operations,Mid,Time Management
2392,37,4.378378378378378,10,7.648648648648648,80.51351351351352,0.2702702702702703,60.84594594594594,Finance,Mid,Communication Skills
2393,43,4.906976744186046,21,7.395348837209302,79.11627906976744,0.4883720930232558,56.28372093023256,Finance,Mid,Time Management
2394,45,4.8,21,7.6,78.75555555555556,0.4666666666666667,57.626666666666665,IT,Mid,Time Management
2395,42,4.857142857142857,17,7.404761904761905,84.11904761904762,0.40476190476190477,59.89285714285714,IT,Mid,Time Management
2396,47,4.872340425531915,20,7.276595744680851,77.72340425531915,0.425531914893617,59.351063829787236,Operations,Mid,Time Management
2397,37,5.216216216216216,14,7.891891891891892,79.24324324324324,0.3783783783783784,57.22162162162162,IT,Mid,Communication Skills
2398,42,5.119047619047619,16,7.761904761904762,75.69047619047619,0.38095238095238093,58.07857142857143,Finance,Mid,Communication Skills
2399,37,5.216216216216216,19,7.594594594594595,77.94594594594595,0.5135135135135135,52.77837837837838,Marketing,Mid,Time Management
2400,30,4.9,14,7.533333333333333,82.53333333333333,0.4666666666666667,52.76,Finance,Mid,Time Management
2401,24,4.625,10,7.75,84.25,0.4166666666666667,52.375,HR,Mid,Time Management
2402,33,4.878787878787879,15,7.696969696969697,79.60606060606061,0.45454545454545453,53.445454545454545,Marketing,Mid,Time Management
2403,44,5.295454545454546,21,7.704545454545454,81.27272727272727,0.4772727272727273,57.66363636363636,Marketing,Mid,Time Management
2404,25,5.0,11,7.68,79.28,0.44,50.584,Operations,Mid,Time Management
2405,25,5.36,12,7.16,75.76,0.48,48.328,HR,Mid,Time Management
2406,34,5.176470588235294,19,7.529411764705882,80.52941176470588,0.5588235294117647,50.99411764705883,Finance,Mid,Time Management
2407,36,5.055555555555555,16,7.583333333333333,79.47222222222223,0.4444444444444444,54.90833333333334,IT,Mid,Time Management
2408,27,4.037037037037037,8,7.592592592592593,78.03703703703704,0.2962962962962963,55.32222222222222,Marketing,Mid,Communication Skills
2409,22,3.8636363636363638,9,7.318181818181818,79.27272727272727,0.4090909090909091,50.309090909090905,Operations,Mid,Time Management
2410,38,5.131578947368421,15,7.315789473684211,80.65789473684211,0.39473684210526316,57.55526315789474,Finance,Mid,Communication Skills
2411,28,5.035714285714286,11,7.107142857142857,81.32142857142857,0.39285714285714285,53.81071428571428,HR,Mid,Communication Skills
2412,26,5.0,13,7.423076923076923,83.42307692307692,0.5,50.426923076923075,HR,Mid,Time Management
2413,25,5.56,14,7.4,80.6,0.56,47.379999999999995,Finance,Mid,Time Management
2414,21,5.0476190476190474,7,7.761904761904762,83.71428571428571,0.3333333333333333,53.51428571428572,Operations,Mid,Communication Skills
2415,21,6.0476190476190474,14,7.571428571428571,81.38095238095238,0.6666666666666666,42.81428571428572,Marketing,Mid,Time Management
2416,46,5.021739130434782,20,7.6521739130434785,81.06521739130434,0.43478260869565216,59.67608695652174,IT,Mid,Time Management
2417,29,6.344827586206897,18,7.137931034482759,78.51724137931035,0.6206896551724138,46.5344827586207,Finance,Mid,Time Management
2418,46,5.478260869565218,23,7.434782608695652,79.1304347826087,0.5,57.139130434782615,Finance,Mid,Time Management
2419,48,4.666666666666667,20,7.520833333333333,77.77083333333333,0.4166666666666667,60.03125,Marketing,Mid,Time Management
2420,47,4.9787234042553195,24,7.574468085106383,79.93617021276596,0.5106382978723404,57.46170212765958,Marketing,Mid,Time Management
2421,27,5.814814814814815,12,7.666666666666667,78.22222222222223,0.4444444444444444,50.93333333333334,Finance,Mid,Time Management
2422,34,4.411764705882353,15,7.735294117647059,79.05882352941177,0.4411764705882353,54.082352941176474,HR,Mid,Time Management
2423,34,4.9411764705882355,17,7.4411764705882355,81.20588235294117,0.5,52.96176470588235,IT,Mid,Time Management
2424,24,4.583333333333333,9,7.625,80.58333333333333,0.375,52.525,Marketing,Mid,Communication Skills
2425,49,4.714285714285714,21,7.448979591836735,78.81632653061224,0.42857142857142855,60.38775510204082,HR,Mid,Time Management
2426,38,5.342105263157895,17,7.815789473684211,81.57894736842105,0.4473684210526316,56.252631578947366,Operations,Mid,Time Management
2427,33,5.0,17,7.333333333333333,82.60606060606061,0.5151515151515151,52.52727272727273,Operations,Mid,Time Management
2428,27,5.296296296296297,14,7.555555555555555,78.66666666666667,0.5185185185185185,48.84444444444445,Operations,Mid,Time Management
2429,48,5.458333333333333,20,7.708333333333333,77.20833333333333,0.4166666666666667,59.8625,Marketing,Mid,Time Management
2430,33,4.363636363636363,11,7.484848484848484,80.0,0.3333333333333333,57.2,Marketing,Mid,Communication Skills
2431,36,5.194444444444445,17,7.25,79.75,0.4722222222222222,54.15833333333333,IT,Mid,Time Management
2432,41,5.170731707317073,19,7.170731707317073,80.29268292682927,0.4634146341463415,56.585365853658544,Finance,Mid,Time Management
2433,45,4.7555555555555555,24,7.911111111111111,77.97777777777777,0.5333333333333333,55.39333333333333,HR,Mid,Time Management
2434,39,5.076923076923077,18,7.461538461538462,76.25641025641026,0.46153846153846156,54.63076923076923,HR,Mid,Time Management
2435,21,5.285714285714286,10,7.666666666666667,81.04761904761905,0.47619047619047616,48.42857142857143,Operations,Mid,Time Management
2436,26,4.846153846153846,8,7.923076923076923,80.96153846153847,0.3076923076923077,55.45769230769231,Marketing,Mid,Communication Skills
2437,50,5.14,20,7.54,81.52,0.4,62.456,Operations,Mid,Communication Skills
2438,32,4.875,16,7.5,77.53125,0.5,51.059375,HR,Mid,Time Management
2439,50,4.62,20,7.48,79.94,0.4,61.982,Finance,Mid,Communication Skills
2440,39,4.717948717948718,19,7.384615384615385,81.05128205128206,0.48717948717948717,55.3,Finance,Mid,Time Management
2441,21,4.190476190476191,7,7.428571428571429,79.38095238095238,0.3333333333333333,52.21428571428572,IT,Mid,Communication Skills
2442,44,5.568181818181818,17,7.5227272727272725,78.81818181818181,0.38636363636363635,59.654545454545456,Operations,Mid,Communication Skills
2443,34,5.5,21,7.382352941176471,79.11764705882354,0.6176470588235294,48.80588235294118,HR,Mid,Time Management
2444,43,4.511627906976744,20,7.325581395348837,79.27906976744185,0.46511627906976744,57.03023255813954,Finance,Mid,Time Management
2445,40,5.2,16,7.425,78.875,0.4,57.662499999999994,Finance,Mid,Communication Skills
2446,48,5.833333333333333,30,7.375,80.77083333333333,0.625,54.681250000000006,Finance,Mid,Time Management
2447,44,5.0,20,7.545454545454546,78.9090909090909,0.45454545454545453,57.63636363636364,Finance,Mid,Time Management
2448,45,5.355555555555555,24,7.644444444444445,79.31111111111112,0.5333333333333333,55.79333333333334,Marketing,Mid,Time Management
2449,20,4.8,9,7.55,74.8,0.45,46.94,Finance,Mid,Time Management
2450,49,4.530612244897959,17,7.530612244897959,79.57142857142857,0.3469387755102041,63.063265306122446,IT,Mid,Communication Skills
2451,26,4.8076923076923075,12,7.5,84.23076923076923,0.46153846153846156,51.82307692307692,Finance,Mid,Time Management
2452,48,4.729166666666667,24,7.270833333333333,80.58333333333333,0.5,58.375,Operations,Mid,Time Management
2453,37,4.4324324324324325,18,7.783783783783784,79.62162162162163,0.4864864864864865,54.09189189189189,HR,Mid,Time Management
2454,43,5.395348837209302,21,7.4186046511627906,83.06976744186046,0.4883720930232558,57.46976744186047,IT,Mid,Time Management
2455,45,5.444444444444445,20,7.688888888888889,77.02222222222223,0.4444444444444444,57.77333333333334,IT,Mid,Time Management
2456,41,5.365853658536586,20,7.512195121951219,79.1219512195122,0.4878048780487805,55.50243902439025,Finance,Mid,Time Management
2457,24,4.75,11,7.416666666666667,78.54166666666667,0.4583333333333333,49.41250000000001,Marketing,Mid,Time Management
2458,31,4.451612903225806,11,7.451612903225806,78.80645161290323,0.3548387096774194,55.396774193548396,Operations,Mid,Communication Skills
2459,40,5.2,18,7.525,80.0,0.45,56.5,IT,Mid,Time Management
2460,47,4.9361702127659575,22,7.425531914893617,80.1063829787234,0.46808510638297873,58.78936170212766,Marketing,Mid,Time Management
2461,50,5.16,27,7.46,77.8,0.54,57.14,IT,Mid,Time Management
2462,23,4.565217391304348,9,7.695652173913044,77.3913043478261,0.391304347826087,50.67826086956522,IT,Mid,Communication Skills
2463,34,4.647058823529412,10,7.588235294117647,77.70588235294117,0.29411764705882354,58.08823529411765,Operations,Mid,Communication Skills
2464,33,5.848484848484849,19,7.303030303030303,77.63636363636364,0.5757575757575758,49.21818181818182,HR,Mid,Time Management
2465,46,5.521739130434782,23,7.586956521739131,81.52173913043478,0.5,57.85652173913044,Operations,Mid,Time Management
2466,20,5.85,9,7.55,81.8,0.45,49.04,Marketing,Mid,Time Management
2467,40,4.625,14,7.7,82.775,0.35,60.332499999999996,Operations,Mid,Communication Skills
2468,20,4.7,8,7.4,80.35,0.4,50.105,Operations,Mid,Communication Skills
2469,27,4.62962962962963,11,7.333333333333333,78.96296296296296,0.4074074074074074,52.266666666666666,Finance,Mid,Time Management
2470,28,5.285714285714286,14,7.321428571428571,82.39285714285714,0.5,50.917857142857144,HR,Mid,Time Management
2471,38,4.868421052631579,19,7.394736842105263,80.0,0.5,54.2,Finance,Mid,Time Management
2472,36,4.888888888888889,15,7.5,82.11111111111111,0.4166666666666667,56.53333333333333,Marketing,Mid,Time Management
2473,50,4.66,18,7.42,79.62,0.36,63.086,IT,Mid,Communication Skills
2474,28,4.607142857142857,12,7.428571428571429,76.75,0.42857142857142855,51.36785714285714,Operations,Mid,Time Management
2475,36,4.861111111111111,16,7.694444444444445,81.08333333333333,0.4444444444444444,55.391666666666666,Finance,Mid,Time Management
2476,40,4.8,16,7.825,81.2,0.4,58.36,IT,Mid,Communication Skills
2477,20,4.7,7,7.75,77.1,0.35,50.629999999999995,Operations,Mid,Communication Skills
2478,21,4.714285714285714,9,7.761904761904762,77.0952380952381,0.42857142857142855,48.67142857142858,Operations,Mid,Time Management
2479,38,5.078947368421052,15,7.5,77.36842105263158,0.39473684210526316,56.56842105263158,IT,Mid,Communication Skills
2480,29,4.896551724137931,14,7.482758620689655,79.96551724137932,0.4827586206896552,51.106896551724134,Operations,Mid,Time Management
